CampsiteID,FacilityID,CampsiteName,CampsiteType,TypeOfUse,Loop,CampsiteAccessible,CampsiteLongitude,CampsiteLatitude,CreatedDate,LastUpdatedDate
80055,234621,1,CABIN NONELECTRIC,Overnight,AREA GOLD BUTTE LOOKOUT,FALSE,-122.083637,44.805214,5/2/2014,3/23/2020
76839,234627,Upper Twilight Group Site,GROUP STANDARD AREA NONELECTRIC,Overnight,UPPER TWILIGHT GROUP SITE,FALSE,-109.824015,32.643325,5/2/2014,3/23/2020
76102,234628,29,TENT ONLY NONELECTRIC,Overnight,Hippy Point,FALSE,-97.103372,33.001437,5/2/2014,7/17/2019
76180,234629,NORTH FRAZER LAKE CABIN,CABIN NONELECTRIC,Overnight,NORTH FRAZER LAKE CABIN,FALSE,-154.204348,57.306583,5/2/2014,10/29/2019
76562,234630,1,CABIN ELECTRIC,Overnight,BIG ELK GUARD STATION,FALSE,-122.356944,42.358889,5/2/2014,3/23/2020
76905,234631,1,CABIN NONELECTRIC,Overnight,LODGEPOLE GUARD STATION,FALSE,-122.378,42.654,5/2/2014,3/23/2020
91411,234632,Swan Lake Kitchen,GROUP SHELTER NONELECTRIC,Overnight,SWAN LAKE KITCHEN,FALSE,-118.836589,48.518443,5/2/2014,3/23/2020
78007,234633,27,STANDARD NONELECTRIC,Overnight,SYCAMORE GROVE (RED BLUFF) CAMPGROUND,FALSE,-122.203811,40.155507,5/2/2014,3/23/2020
80011,234647,A020,STANDARD ELECTRIC,Overnight,A Loop,FALSE,-96.907946,39.151752,5/2/2014,7/17/2019
92032,234648,19,STANDARD NONELECTRIC,Overnight,LOOP B,FALSE,-107.546361,37.477527,5/2/2014,3/23/2020
90196,234649,4,STANDARD NONELECTRIC,Overnight,Loop B,FALSE,-108.295628,37.651428,5/2/2014,3/23/2020
78026,234650,17,STANDARD NONELECTRIC,Overnight,Loop A,FALSE,-123.466662,40.402457,5/2/2014,8/28/2020
80028,234651,18,STANDARD ELECTRIC,Overnight,DAM SITE LAKE CAMPGROUND ,FALSE,-93.859441,36.422455,5/2/2014,8/10/2020
80967,234654,Sly Guard Cabin,CABIN ELECTRIC,Overnight,SLY GUARD CABIN,FALSE,-120.593051,38.710186,5/2/2014,3/23/2020
93164,234655,Murray Bay,GROUP TENT ONLY AREA NONELECTRIC,Overnight,MURRAY BAY GROUP CAMPSITE on GRAND ISLAND,FALSE,-86.65528,46.471653,5/2/2014,8/19/2020
90432,234656,4,STANDARD NONELECTRIC,Overnight,LAKE CLEVELAND - EAST SIDE,FALSE,-113.646258,42.324849,5/2/2014,3/23/2020
77452,234657,Lake Dorr Cabin,CABIN ELECTRIC,Overnight,LAKE DORR CABIN,FALSE,-81.620422,28.985967,5/2/2014,8/19/2020
78586,234658,Juniper Flats,GROUP TENT ONLY AREA NONELECTRIC,Overnight,JUNIPER FLATS GROUP CAMPSITE on GRAND ISLAND,FALSE,-86.685562,46.485274,5/2/2014,8/19/2020
82254,234659,CABIN,CABIN NONELECTRIC,Overnight,CRANDALL CREEK CABIN,TRUE,-110.405278,46.185556,5/2/2014,3/23/2020
79539,234660,UCGS01,CABIN ELECTRIC,Overnight,UPPER CROSSING GUARD STATION,TRUE,-106.456017,38.13885,5/2/2014,3/23/2020
76737,234661,Fall River Guard Station,CABIN NONELECTRIC,Overnight,FALL RIVER GUARD STATION,FALSE,-121.631192,43.767313,5/2/2014,3/23/2020
90019,234662,13,STANDARD NONELECTRIC,Overnight,WIDEWATERS CAMPGROUND,FALSE,-86.627197,46.217316,5/2/2014,3/23/2020
90603,234663,G01,GROUP STANDARD NONELECTRIC,Overnight,PALISADES GROUP CAMPGROUND,FALSE,-118.719218,37.494433,5/2/2014,8/19/2020
79382,234664,Aspen Leaf,MANAGEMENT,Overnight,ASPEN LEAF,FALSE,-108.677066,38.647044,5/2/2014,8/19/2020
77007,234665,13,SHELTER NONELECTRIC,Overnight,RUSSELL PARK,FALSE,-97.760119,30.675436,5/2/2014,4/12/2019
77088,234670,3,STANDARD ELECTRIC,Overnight,VAN PUGH SOUTH CAMPGROUND,FALSE,-83.988124,34.184546,5/2/2014,7/17/2019
79526,234671,Middle Ridge Cabin,CABIN NONELECTRIC,Overnight,MIDDLE RIDGE CABIN,TRUE,-132.278056,56.324722,5/2/2014,3/23/2020
77013,234672,9,STANDARD NONELECTRIC,Overnight,UPPER STONY CREEK CAMPGROUND,FALSE,-118.843379,36.665498,5/2/2014,8/19/2020
83182,234673,1,CABIN NONELECTRIC,Overnight,SNOW PEAK CABIN,FALSE,-118.491194,48.572683,5/2/2014,3/23/2020
93004,234674,D33,WALK TO,Overnight,D-Loop,FALSE,-68.308498,44.243358,5/2/2014,3/23/2020
82023,234675,ORR,CABIN ELECTRIC,Overnight,OCHOCO RANGER RENTAL,FALSE,-120.426498,44.397496,5/2/2014,8/19/2020
76024,234676,19,STANDARD NONELECTRIC,Overnight,HAZELTON,FALSE,-100.543706,46.519288,5/2/2014,8/18/2020
76016,234677,34,STANDARD ELECTRIC,Overnight,,FALSE,-100.540329,46.251844,5/2/2014,8/18/2020
79737,234678,1,EQUESTRIAN NONELECTRIC,Overnight,LOOP A,TRUE,-85.620969,43.701556,5/2/2014,3/23/2020
90858,234679,1,GROUP EQUESTRIAN,Overnight,SOUTH BRANCH TRAIL CAMP GROUP SITE,FALSE,-83.793847,44.484186,5/2/2014,3/23/2020
90042,234680,Apache Maid Cabin,CABIN NONELECTRIC,Overnight,APACHE MAID CABIN,FALSE,-111.520452,34.71133,5/2/2014,8/19/2020
83802,234681,Farnsworth,CABIN ELECTRIC,Overnight,FARNSWORTH CABIN,TRUE,-79.165,41.710278,5/2/2014,3/23/2020
83930,234682,Tucannon Guard Station,CABIN ELECTRIC,Overnight,TUCANNON GUARD STATION,FALSE,-117.678106,46.25062,5/2/2014,8/19/2020
79098,234683,Dawson Cabin,CABIN NONELECTRIC,Overnight,DAWSON CABIN,FALSE,-106.353608,39.005486,5/2/2014,8/24/2020
78173,234684,6,TENT ONLY NONELECTRIC,Overnight,DAVENPORT CAMPGROUND,FALSE,-105.068951,38.055042,5/2/2014,3/23/2020
76036,234685,65,RV NONELECTRIC,Overnight,Loop 2,FALSE,-105.503765,37.748002,5/2/2014,3/23/2020
79010,234686,11,TENT ONLY NONELECTRIC,Overnight,SPRUCE GROVE CAMPGROUND,FALSE,-105.461302,39.137407,5/2/2014,3/23/2020
79313,234687,Cayuga,GROUP SHELTER ELECTRIC,Day,Day Use,TRUE,-77.178832,41.977913,5/2/2014,7/17/2019
78020,234688,C01,STANDARD ELECTRIC,Overnight,Meadow Loop C,FALSE,-79.015555,37.917338,5/2/2014,3/23/2020
79636,234689,Oneida,SHELTER ELECTRIC,Day,Day Use,TRUE,-77.202587,41.974681,5/2/2014,7/17/2019
90260,234690,Lambscreek,SHELTER NONELECTRIC,Day,LAMBS CREEK RECREATION AREA,TRUE,-77.113907,41.856484,5/2/2014,1/23/2019
79152,234691,19,STANDARD NONELECTRIC,Overnight,FISH LAKE CAMPGROUND,TRUE,-123.684028,41.265509,5/2/2014,3/23/2020
79007,234692,5,STANDARD NONELECTRIC,Overnight,DILLON CREEK,FALSE,0,0,5/2/2014,4/12/2019
90063,234693,13,STANDARD NONELECTRIC,Overnight,SHEEP BRIDGE,FALSE,-121.784443,43.731775,5/2/2014,8/19/2020
79362,234694,1,GROUP PICNIC AREA,Day,BOB SHETLER PICNIC AREA,FALSE,-93.681318,41.694798,5/2/2014,1/23/2019
93032,234695,1,GROUP SHELTER ELECTRIC,Day,CHERRY GLEN PICNIC,TRUE,-93.680062,41.734696,5/2/2014,1/23/2019
93219,234696,1,GROUP PICNIC AREA,Day,WALNUT RIDGE RECREATION AREA,FALSE,-93.712928,41.731257,5/2/2014,4/12/2019
77214,234697,1,GROUP PICNIC AREA,Day,SANDPIPER RECREATION AREA,FALSE,-93.710792,41.754086,5/2/2014,4/12/2019
79296,234698,2,GROUP PICNIC AREA,Day,OAK GROVE PICNIC AREA,TRUE,-93.688252,41.73858,5/2/2014,4/12/2019
93017,234699,5,GROUP PICNIC AREA,Day,COTTONWOOD RECREATION AREA,FALSE,-93.674225,41.690801,5/2/2014,4/12/2019
79093,234700,Shelter B,GROUP SHELTER NONELECTRIC,Overnight,Group Shelter,TRUE,-105.532909,36.133668,5/2/2014,3/23/2020
76043,234701,20,MOORING,Day,A,FALSE,-111.817455,41.268962,5/2/2014,3/23/2020
76983,234702,1,GROUP SHELTER ELECTRIC,Day,NORTH HOLIDAY PARK,TRUE,-97.472764,32.639508,5/2/2014,7/17/2019
78122,234703,25,STANDARD NONELECTRIC,Overnight,ROCKY CREEK PARK (BENBROOK LAKE),FALSE,-97.453757,32.592001,5/2/2014,4/12/2019
91001,234704,C040,STANDARD ELECTRIC,Overnight,LOOP C,FALSE,-87.272893,30.323146,5/2/2014,5/19/2020
92813,234705,1,GROUP STANDARD NONELECTRIC,Overnight,Single Loop,TRUE,-120.698889,47.896667,5/2/2014,3/23/2020
79122,234706,2,CABIN ELECTRIC,Overnight,PLATORO CABIN 2,TRUE,-106.528056,37.352778,5/2/2014,3/23/2020
79443,234707,1,CABIN ELECTRIC,Overnight,PLATORO CABIN 1,FALSE,-106.528056,37.352778,5/2/2014,3/23/2020
79064,234708,46,STANDARD ELECTRIC,Overnight,Aspen Loop (Sites 1-63),FALSE,-109.413474,33.869344,5/2/2014,8/19/2020
90028,234709,27,STANDARD NONELECTRIC,Overnight,WISH POOSH CAMPGROUND,FALSE,-121.084495,47.27699,5/2/2014,3/23/2020
76643,234710,Alder Guard Station,CABIN ELECTRIC,Overnight,ALDER GUARD STATION,FALSE,-106.646667,37.704444,5/2/2014,3/23/2020
77010,234711,41,STANDARD NONELECTRIC,Overnight,CRESCENT LAKE (OR),FALSE,-121.974692,43.499025,5/2/2014,3/23/2020
92108,234712,Spence Cabin,CABIN ELECTRIC,Day,SPENCE CABIN,TRUE,-83.578608,35.653825,5/2/2014,3/23/2020
91616,234713,Cabin,CABIN ELECTRIC,Overnight,Pine Valley ,FALSE,-113.475518,37.378009,5/2/2014,8/19/2020
76058,234714,B05,TENT ONLY NONELECTRIC,Overnight,Beach Plum,FALSE,-73.996458,40.449779,5/2/2014,3/23/2020
76315,234715,H4,TENT ONLY NONELECTRIC,Overnight,Hudson,FALSE,-74.054652,40.60014,5/2/2014,3/23/2020
93454,234716,Telegraph Picnic Pavilion,GROUP PICNIC AREA,Day,TELEGRAPH ,FALSE,-77.342841,38.558309,5/2/2014,3/23/2020
78151,234717,A,GROUP STANDARD NONELECTRIC,Overnight,Turkey Run,FALSE,-77.373283,38.581883,5/2/2014,3/23/2020
92044,234718,8,STANDARD ELECTRIC,Overnight,FLANNERS BEACH CAMPGROUND,TRUE,-76.948626,34.981181,5/2/2014,3/23/2020
90020,234719,32,EQUESTRIAN NONELECTRIC,Overnight,DRIPPING SPRINGS CAMPGROUND (CA),FALSE,-116.970972,33.461547,5/2/2014,3/23/2020
78027,234720,C,GROUP STANDARD NONELECTRIC,Overnight,Group Sites,FALSE,-121.53271,45.116221,5/2/2014,8/19/2020
91453,234721,1,CABIN NONELECTRIC,Overnight,Cabin,TRUE,-135.157682,57.900142,5/2/2014,3/23/2020
93002,234722,2,MANAGEMENT,Overnight,Loop A,FALSE,-112.13455,36.411315,5/2/2014,3/23/2020
89117,234723,H16,EQUESTRIAN NONELECTRIC,Overnight,Horse Sites,FALSE,-116.390058,34.075715,5/2/2014,3/23/2020
91056,234724,30,STANDARD NONELECTRIC,Overnight,Pioneer Campground,FALSE,-109.045202,38.446821,5/2/2014,8/19/2020
529879,234725,GS01 (Sat.-Sun.),GROUP SHELTER ELECTRIC,Day,KING'S MOUNTAIN POINT PICNIC PAVILION (NC),TRUE,-80.081206,35.453674,6/26/2018,7/17/2019
89013,234726,54,TENT ONLY ELECTRIC,Overnight,2,FALSE,-98.291389,29.900977,5/2/2014,8/18/2020
78015,234727,1,STANDARD ELECTRIC,Overnight,FALL CREEK CAMPGROUND,FALSE,-84.846932,36.923168,5/2/2014,8/18/2020
91029,234728,19,GROUP PICNIC AREA,Day,Loop A Group,FALSE,-120.074437,39.59026,5/2/2014,3/23/2020
93029,234729,X07,TENT ONLY NONELECTRIC,Overnight,BIG LAKE WEST CAMPGROUND,FALSE,-121.881845,44.375021,5/2/2014,3/23/2020
93009,234730,16,STANDARD NONELECTRIC,Overnight,FRENCH PETE CAMPGROUND,FALSE,-122.207663,44.041569,5/2/2014,3/23/2020
90053,234731,4,STANDARD NONELECTRIC,Overnight,FRISSELL CROSSING CAMPGROUND,FALSE,-122.076757,43.959325,5/2/2014,3/23/2020
90008,234732,6,STANDARD NONELECTRIC,Overnight,LIMBERLOST CAMPGROUND,FALSE,-122.053373,44.173676,5/2/2014,3/23/2020
82206,234733,3,STANDARD NONELECTRIC,Overnight,Sunnyside,FALSE,-122.220099,44.061648,5/2/2014,3/23/2020
534383,234734,TOMS LAKE CABIN,CABIN NONELECTRIC,Overnight,TOM'S LAKE CABIN,TRUE,-86.590558,46.161544,6/26/2018,8/19/2020
92047,234737,1,STANDARD NONELECTRIC,Overnight,Loop 1,FALSE,-105.710232,39.513238,5/2/2014,3/23/2020
92100,234738,15,STANDARD NONELECTRIC,Overnight,B,FALSE,-121.137655,39.889291,5/2/2014,3/23/2020
92002,234739,1,TENT ONLY NONELECTRIC,Overnight,Lower Loop,FALSE,-119.896763,38.776613,5/2/2014,3/23/2020
90003,234740,19,STANDARD NONELECTRIC,Overnight,Loop C ,FALSE,-116.891683,48.499933,5/2/2014,3/23/2020
76060,234743,1,GROUP EQUESTRIAN,Overnight,WASH CREEK HORSE CAMP,FALSE,-82.664395,35.426745,5/2/2014,8/19/2020
91299,234744,Sycamore Flats Picnic Shelter,GROUP PICNIC AREA,Day,SYCAMORE FLATS PICNIC SHELTER,FALSE,-82.711829,35.274545,5/2/2014,8/19/2020
91156,234745,Sumner,CABIN NONELECTRIC,Overnight,CABINS,TRUE,-109.914979,39.840328,5/2/2014,4/12/2019
91462,234749,Glade Creek Group Site,GROUP STANDARD AREA NONELECTRIC,Overnight,GLADE CREEK CAMPGROUND,TRUE,-115.537237,46.213775,5/2/2014,8/19/2020
78084,234750,Group,GROUP STANDARD AREA NONELECTRIC,Overnight,Group,TRUE,-122.121392,41.816151,5/2/2014,8/28/2020
78059,234751,C,GROUP STANDARD NONELECTRIC,Overnight,SPLIT MOUNTAIN GROUP CAMPGROUND,FALSE,-109.252505,40.443496,5/2/2014,3/23/2020
91564,234752,Group A,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Grant Grove,FALSE,0,0,5/2/2014,4/12/2019
91342,234753,Site C,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Left Loop,FALSE,-118.668184,36.78807,5/2/2014,4/12/2019
91110,234754,Shelter 4,GROUP SHELTER NONELECTRIC,Day,ROCKLAND RECREATION AREA,TRUE,-86.648025,36.299167,5/2/2014,8/18/2020
89790,234755,GS01,GROUP STANDARD NONELECTRIC,Overnight,BERLIN FLATS,FALSE,-115.953497,47.793487,5/2/2014,8/19/2020
92008,234756,4,STANDARD NONELECTRIC,Overnight,CHERRY VALLEY,FALSE,-119.918483,37.987262,5/2/2014,3/23/2020
93001,234757,5,STANDARD NONELECTRIC,Overnight,DEARHAMER CAMPGROUND,FALSE,-106.738988,39.361131,5/2/2014,3/23/2020
93092,234758,Dolly Copp Picnic Pavilion,GROUP SHELTER NONELECTRIC,Day,Dolly Copp,TRUE,-71.21695,44.32571,5/2/2014,8/19/2020
91015,234759,23,EQUESTRIAN NONELECTRIC,Overnight,C,FALSE,-112.446037,34.466108,5/2/2014,3/23/2020
92671,234760,1,GROUP TENT ONLY AREA NONELECTRIC,Overnight,1,FALSE,-122.511968,42.865006,5/2/2014,3/23/2020
91097,234761,6,TENT ONLY NONELECTRIC,Overnight,LOST CLAIM,FALSE,-120.049052,37.821886,5/2/2014,8/19/2020
93026,234762,33,STANDARD NONELECTRIC,Overnight,H,FALSE,-112.390141,34.51831,5/2/2014,3/23/2020
89001,234763,32,STANDARD NONELECTRIC,Overnight,ROUND LAKE,FALSE,-83.660243,44.343953,5/2/2014,3/23/2020
91435,234764,Russell-Colbath Barn,MANAGEMENT,Day,Russell-Colbath,TRUE,-71.339783,43.995715,5/2/2014,3/23/2020
91094,234765,13 Tent Only,TENT ONLY NONELECTRIC,Overnight,East Loop,FALSE,-122.251526,45.817994,5/2/2014,3/23/2020
89053,234766,Pavilion,MANAGEMENT,Day,George Washington Birthplace National Monument Picnic Pavilion,TRUE,-76.914397,38.189727,5/2/2014,3/23/2020
89394,234767,5,STANDARD ELECTRIC,Overnight,Little Coon,FALSE,-94.252616,34.229101,5/2/2014,8/18/2020
89007,234772,7,STANDARD NONELECTRIC,Overnight,ANDERSON MEADOW CAMPGROUND,FALSE,-112.431766,38.210722,5/2/2014,8/19/2020
76449,234773,5,STANDARD NONELECTRIC,Overnight,LeBaron Campground,FALSE,-112.401664,38.225751,5/2/2014,4/12/2019
91075,234774,6,STANDARD NONELECTRIC,Overnight,LITTLE COTTONWOOD CAMPGROUND,FALSE,-112.543311,38.256546,5/2/2014,3/23/2020
91012,234775,7,STANDARD NONELECTRIC,Overnight,RUEDI MARINA CAMPGROUND,FALSE,-106.813179,39.373906,5/2/2014,3/23/2020
91016,234776,13,STANDARD NONELECTRIC,Overnight,LITTLE MAUD,FALSE,-106.813573,39.376732,5/2/2014,5/21/2020
91013,234777,47,STANDARD NONELECTRIC,Overnight,B,FALSE,-109.244296,40.420892,5/2/2014,3/23/2020
90013,234778,39,STANDARD NONELECTRIC,Overnight,B,FALSE,-108.732314,39.106391,5/2/2014,3/23/2020
92071,234779,7,STANDARD NONELECTRIC,Overnight,HAYSTACK CAMPGROUND (EAST SHORE),FALSE,-121.141104,44.494494,5/2/2014,8/19/2020
91662,234780,1,GROUP STANDARD AREA NONELECTRIC,Overnight,1,FALSE,-122.077883,44.403217,5/2/2014,3/23/2020
91530,234781,FERNVIEW GROUP SITE,GROUP STANDARD AREA NONELECTRIC,Overnight,FERNVIEW GROUP SITE,TRUE,-122.303019,44.402437,5/2/2014,3/23/2020
89038,234782,21 State Line Point ,BOAT IN,Overnight,STATE LINE POINT ,FALSE,-85.27534,36.626299,5/2/2014,8/18/2020
552217,234783,Holua Cabin,CABIN NONELECTRIC,Overnight,Holua Cabin,FALSE,-156.218083,20.741925,4/4/2018,7/2/2019
91788,234784,Icicle Group Site,GROUP TENT ONLY AREA NONELECTRIC,Overnight,ICICLE GROUP,FALSE,-120.807057,47.585553,5/2/2014,3/23/2020
91136,234785,17,STANDARD NONELECTRIC,Overnight,HALF MOON LAKE CAMPGROUND,FALSE,-109.761007,42.937228,5/2/2014,8/19/2020
78504,234786,1,GROUP STANDARD AREA NONELECTRIC,Overnight,TRANSFER GROUP CAMPGROUND,FALSE,-108.208935,37.468994,5/2/2014,3/23/2020
92019,234789,12,STANDARD NONELECTRIC,Overnight,LOST JOHNNY POINT CAMPGROUND,FALSE,-113.962582,48.311455,5/2/2014,3/23/2020
92468,234790,Merchant Cabin,CABIN NONELECTRIC,Overnight,GRAND ISLAND CABINS,TRUE,-86.685936,46.456123,5/2/2014,3/23/2020
92026,234791,10,STANDARD NONELECTRIC,Overnight,DEVIL CREEK CAMPGROUND,FALSE,-113.463077,48.251289,5/2/2014,8/19/2020
89680,234792,Squaw Mtn LO,LOOKOUT,Overnight,SQUAW MOUNTAIN FIRE LOOKOUT,FALSE,-105.493269,39.679659,5/2/2014,3/23/2020
93089,234793,Fairview Ranger Station,CABIN NONELECTRIC,Overnight,FAIRVIEW RANGER STATION,FALSE,-115.038295,48.354444,5/2/2014,3/23/2020
92035,234794,8,STANDARD NONELECTRIC,Overnight,GORE CREEK CAMPGROUND,FALSE,-106.272292,39.627373,5/2/2014,7/9/2020
90021,234795,16,STANDARD NONELECTRIC,Overnight,SHEPHERDS RIM CAMPGROUND,FALSE,-107.242979,39.994625,5/2/2014,5/21/2020
91211,246895,3,GROUP STANDARD AREA NONELECTRIC,Overnight,Pinecrest Group Campground,TRUE,-80.918861,25.762464,5/2/2014,3/23/2020
79601,247596,Cabin 01,CABIN NONELECTRIC,Overnight,FITTON GUARD STATION CABIN,FALSE,-106.468404,37.487874,5/2/2014,3/23/2020
10005559,247603,1,STANDARD NONELECTRIC,Overnight,Lower,FALSE,0,0,5/6/2019,8/10/2020
76108,249980,Alder,GROUP SHELTER NONELECTRIC,Day,OTTER BROOK LAKE BEACH,FALSE,-72.232498,42.964321,5/2/2014,8/18/2020
10007145,249981,Dove Bay West,BOAT IN,Overnight,Rainy Lake,FALSE,-93.107065,48.602198,6/18/2019,2/7/2020
90029,249982,15,TENT ONLY NONELECTRIC,Overnight,BUCKEYE FLAT ,FALSE,-118.764233,36.522593,5/2/2014,6/12/2020
76755,249983,Picnic Shelter ,GROUP SHELTER ELECTRIC,Day,Stoughton Pond Rec Area,TRUE,-72.501499,43.379319,5/2/2014,8/18/2020
76047,249984,Maple,GROUP SHELTER ELECTRIC,Day,SURRY MOUNTAIN LAKE BEACH,TRUE,-72.319041,43.003592,5/2/2014,8/18/2020
92281,249996,Cave Point,GROUP SHELTER NONELECTRIC,Day,CAVE POINT GROUP USE AREA,TRUE,-111.702365,46.647261,5/2/2014,7/20/2020
93173,249997,Shelter 1,GROUP SHELTER ELECTRIC,Day,Shelters,TRUE,0,0,5/2/2014,7/17/2019
89487,249998,Indian Road Group Use Shelter,GROUP SHELTER ELECTRIC,Day,INDIAN ROAD GROUP USE SHELTER,TRUE,-111.528808,46.334291,5/2/2014,11/8/2019
92011,249999,44,STANDARD NONELECTRIC,Overnight,C,FALSE,-111.658646,46.609139,5/2/2014,11/23/2019
93010,250000,F2-Foxtail Flat 2 ,GROUP SHELTER NONELECTRIC,Day,Oak Shores Day Use Area,FALSE,-122.233298,38.558537,5/2/2014,4/7/2020
92023,250001,3,STANDARD NONELECTRIC,Overnight,,FALSE,-111.709156,46.657743,5/2/2014,11/26/2019
92284,250002,Riverside Group Use Campsites,GROUP RV AREA NONELECTRIC,Overnight,,TRUE,-111.7354,46.656633,5/2/2014,7/20/2020
76003,250005,006 AM,GROUP PICNIC AREA,Day,ROCK CREEK PARK PICNIC AREA,FALSE,-77.045706,38.963566,5/2/2014,3/23/2020
76388,250008,Keowee Park,GROUP SHELTER NONELECTRIC,Day,KEOWEE PARK SHELTER ,FALSE,-81.283462,36.10435,5/2/2014,8/18/2020
76034,250009,40,MANAGEMENT,Overnight,GALLO CAMPGROUND,FALSE,-107.892937,36.036594,5/2/2014,3/23/2020
91018,250010,23,STANDARD NONELECTRIC,Overnight,Upper Loop,FALSE,0,0,5/2/2014,4/12/2019
90089,250011,Stratton,GROUP SHELTER ELECTRIC,Day,TOWNSHEND LAKE DAY USE AREA,TRUE,-72.697145,43.046915,5/2/2014,8/18/2020
91429,250012,1,LOOKOUT,Overnight,MINTON PEAK LOOKOUT,FALSE,-115.770935,47.828095,5/2/2014,8/19/2020
90058,250013,24,RV ELECTRIC,Overnight,WHITE CLIFFS PARK,FALSE,-94.058507,33.760965,5/2/2014,8/18/2020
76782,250016,Dam Site Park,GROUP SHELTER ELECTRIC,Day,Dam Site Shelter,TRUE,-81.228968,36.130744,5/2/2014,8/18/2020
76030,250017,Randle Circle A - AM,GROUP PICNIC AREA,Day,RANDLE CIRCLE,FALSE,-76.960273,38.878118,5/2/2014,3/23/2020
76824,250018,Fish Dam Creek Park,GROUP SHELTER ELECTRIC,Day,Fish Dam Creek Park,TRUE,-81.226159,36.137175,5/2/2014,8/18/2020
93461,250019,PORTAL BUNKHOUSE,CABIN ELECTRIC,Overnight,PORTAL BUNKHOUSE,FALSE,-109.162361,31.898553,5/2/2014,3/23/2020
93672,250020,Berry Mountain Park,GROUP SHELTER NONELECTRIC,Day,BERRY MOUNTAIN PARK SHELTER,TRUE,-81.238495,36.125893,5/2/2014,8/18/2020
78033,250021,14,STANDARD NONELECTRIC,Overnight,PORCUPINE CAMPGROUND,FALSE,-107.858842,44.832248,5/2/2014,4/12/2019
93435,250024,Chilhowee Group Camp,GROUP TENT ONLY AREA NONELECTRIC,Overnight,CHILHOWEE GROUP CAMP,FALSE,-84.604813,35.15043,5/2/2014,8/19/2020
93209,250025,Boomer Park,GROUP SHELTER NONELECTRIC,Day,BOOMER PARK SHELTER,TRUE,-81.278913,36.093736,5/2/2014,8/18/2020
89003,250026,3,STANDARD ELECTRIC,Overnight,Park Cone Loop,FALSE,0,0,5/2/2014,7/17/2019
92358,250027,Portal CCC House,CABIN ELECTRIC,Overnight,PORTAL CCC HOUSE,FALSE,-109.160833,31.900833,5/2/2014,7/17/2019
78331,250028,16,TENT ONLY NONELECTRIC,Overnight,DOYLE CREEK CAMPGROUND,FALSE,-106.986763,44.073572,5/2/2014,7/17/2019
93006,250031,2,STANDARD NONELECTRIC,Overnight,LOOP A,FALSE,-122.462998,42.167959,5/2/2014,7/28/2020
89027,250032,22,STANDARD NONELECTRIC,Overnight,Upper Loop,FALSE,-121.879364,46.156753,5/2/2014,3/23/2020
92904,250033,PALISADES RANGER RESIDENCE CABIN,CABIN ELECTRIC,Overnight,PALISADES RANGER RESIDENCE CABIN,FALSE,-110.715164,32.409925,5/2/2014,3/23/2020
93743,250034,Quinn Springs Pavilion,GROUP PICNIC AREA,Day,QUINN SPRINGS PAVILION,FALSE,-84.548206,35.228672,5/2/2014,3/23/2020
78191,250035,20,STANDARD NONELECTRIC,Overnight,Loop within Park,FALSE,-113.815178,48.266127,5/2/2014,3/23/2020
92138,250036,Jackson Creek,BOAT IN,Overnight,Green River,FALSE,-109.274755,40.909318,5/2/2014,4/12/2019
92030,250037,Orange Olsen Dwelling,CABIN ELECTRIC,Overnight,Dwelling,FALSE,-111.297291,39.301468,5/2/2014,5/3/2020
76447,250038,Al Taylor Cabin,CABIN NONELECTRIC,Overnight,AL TAYLOR CABIN LOOP,FALSE,-112.025973,44.463618,5/2/2014,8/19/2020
92328,250039,Site 3,STANDARD NONELECTRIC,Overnight,MILLER FLAT RESERVOIR CAMPGROUND,FALSE,-111.24911,39.522186,5/2/2014,3/23/2020
92104,250040,18,STANDARD NONELECTRIC,Overnight,BLACK CANYON RIM CAMPGROUND,FALSE,-110.744443,34.305114,5/2/2014,8/12/2020
93398,250041,Pole Creek Cabin,CABIN NONELECTRIC,Overnight,POLE CREEK CABIN,FALSE,-106.942222,44.193889,5/2/2014,3/23/2020
78032,250042,5,STANDARD NONELECTRIC,Overnight,ISLAND PARK CAMPGROUND,FALSE,-107.236526,44.205375,5/2/2014,4/12/2019
92137,250043,Cabin,CABIN NONELECTRIC,Overnight,PADDY FLAT GUARD STATION,FALSE,-115.950273,44.774899,5/2/2014,8/24/2020
78189,250044,3,GROUP STANDARD NONELECTRIC,Overnight,RIVERSIDE CAMPGROUND (MT),FALSE,-113.815884,48.27183,5/2/2014,3/23/2020
92099,250045,9,STANDARD NONELECTRIC,Overnight,SEATON CREEK CAMPGROUND,FALSE,0,0,5/2/2014,4/12/2019
78034,250046,8,TENT ONLY NONELECTRIC,Overnight,LEIGH CREEK CAMPGROUND,FALSE,-107.314414,44.080339,5/2/2014,4/12/2019
92715,250047,GS01,GROUP STANDARD NONELECTRIC,Overnight,A,FALSE,-116.113175,44.193024,5/2/2014,3/23/2020
95107,251045,UVD Shelter,GROUP SHELTER ELECTRIC,Day,UNION VILLAGE DAM PICNIC AREA (VT),FALSE,-72.254426,43.785719,1/29/2015,8/18/2020
95282,251161,Horse Camp,GROUP EQUESTRIAN,Overnight,South Unit,TRUE,-103.505408,47.006976,2/19/2015,3/23/2020
